wavelength_m,wavelength_um,frequency_Hz,wavelength_nm,sun_5778K_W_m2_sr_m,sun_5778K_normalized,sun_6000K_W_m2_sr_m,sun_6000K_normalized,sun_5500K_W_m2_sr_m,sun_5500K_normalized,earth_300K_W_m2_sr_m,earth_300K_normalized,earth_288K_W_m2_sr_m,earth_288K_normalized,hot_star_10000K_W_m2_sr_m,hot_star_10000K_normalized,cool_planet_200K_W_m2_sr_m,cool_planet_200K_normalized
0.00017609134567486036,176.09134567486038,1702482633948.0906,176091.34567486038,49395.249976026775,1.872722223844005e-09,51306.545915969196,1.6109837444603325e-09,47001.82882212708,2.2802242635427965e-09,2247.091532394282,0.00022578185574790143,2144.4392578911647,0.00026425712103526514,85744.54392107239,2.0935405274544922e-10,1394.0698430725881,0.0010636778861070541
0.00017655869202935,176.55869202935,1697976205839.6106,176558.69202935,48875.247827201114,1.8530073812017455e-09,50766.38752815338,1.5940232111274046e-09,46507.06731388587,2.256221640154927e-09,2224.2317379968686,0.0002234849636424143,2122.6585742401203,0.00026157310900991874,84841.20637483292,2.0714846195618053e-10,1380.1646840754806,0.0010530682239000108
0.00017702727872086045,177.02727872086044,1693481706131.3909,177027.27872086043,48360.71752719141,1.833499992775997e-09,50231.913552973856,1.577241163720403e-09,46017.51147180856,2.232471561967793e-09,2201.602207304753,0.00022121120782930508,2101.096828409076,0.0002589160764747985,83947.3832780446,2.049661016660334e-10,1366.3960024791916,0.0010425626942039215
0.00017749710904124526,177.49710904124527,1688999103249.2637,177497.10904124528,47851.601528827385,1.8141978767807633e-09,49703.06420161479,1.5606357249192173e-09,45533.106555813116,2.2089713733472126e-09,2179.200650932212,0.00021896035827710889,2079.7518495998324,0.00025628575592459725,83062.9744509975,2.0280672727602448e-10,1352.7624877801884,0.00103216029710215
0.00017796818629109513,177.96818629109512,1684528365702.6318,177968.18629109513,47347.84288973838,1.7950988743598166e-09,49179.78031370323,1.5442050371363328e-09,45053.79840101692,2.185718446563953e-09,2157.0248018613947,0.00021673218720182582,2058.6214881448695,0.0002536818824579204,82187.8807683689,2.0067009676156427e-10,1339.262841679146,0.0010218600419898943
0.00017844051377976047,178.44051377976047,1680069462084.2534,178440.51377976045,46849.385266008605,1.7762008493461511e-09,48662.00335070854,1.5279472623095758e-09,44579.533411701144,2.1627101815009224e-09,2135.072415229007,0.0002145264690454876,2037.7036153068652,0.00025110419375258086,81322.00414814983,1.9855597064542028e-10,1325.8957779723037,0.0010116609474912896
0.00017891409482537418,178.91409482537418,1675622361070.026,178914.09482537417,46356.17290589186,1.7575016880236865e-09,48149.67538941477,1.5118605816971539e-09,44110.258555335444,2.139944005363285e-09,2113.341268114941,0.00021234298045491977,2016.9961230800313,0.00024855243004111787,80465.24754065846,1.9646411197089206e-10,1312.6600224437127,0.0010015620413771945
0.00017938893275487607,179.38893275487607,1671187031418.755,179388.93275487606,45868.150643590176,1.7389992988914006e-09,47642.73911545223,1.4959431956745496e-09,43645.921356662024,2.1174173723914594e-09,2091.8291593327845,0.0002101815002606925,1996.4969239931925,0.0002460263340865307,79617.5149176766,1.943942862752869e-10,1299.554312758342,0.0009915623604836296
0.0001798650309040356,179.8650309040356,1666763441971.9414,179865.03090403558,45385.26389310531,1.720691612430218e-09,47141.13781690973,1.4801933235339531e-09,43186.46989184738,2.0951277635773993e-09,2070.5339092223494,0.00020804180945627445,1976.2039509147653,0.0002435256511582463,78778.7112617135,1.9234626156370618e-10,1286.5773983561155,0.0009816609506309284
0.0001803423926174748,180.34239261747481,1662351561653.5674,180342.3926174748,44907.45864214552,1.7025765808720008e-09,46644.815378003965,1.4646092032854836e-09,42731.8527826937,2.073072686383767e-09,2049.4533594440954,0.00020592369117737692,1956.115156859499,0.00024105012900830418,77948.74255536645,1.9031980828306835e-10,1273.728040346829,0.0009718568665435583
0.00018082102124869308,180.82102124869309,1657951359469.8647,180821.02124869308,44434.68144610598,1.6846521779713248e-09,46153.716272816455,1.4491890914605351e-09,42282.01919090841,2.05124967446593e-09,2028.58537277539,0.00020382693068148267,1936.2285147969164,0.0002385995178477508,77127.51577080708,1.883146992964385e-10,1261.005011405895,0.0009621491717705734
0.00018130092016008936,181.30092016008936,1653562804509.112,181300.92016008936,43966.879422103135,1.6669163987793072e-09,45667.785559102565,1.4339312629173856e-09,41836.918812436816,2.029656287397016e-09,2007.9278329087526,0.00020175131532757404,1916.5420174616313,0.00023617357032326518,76314.93885935585,1.8633070985757364e-10,1248.4070956710248,0.0009525369386067837
0.000181782092722987,181.782092722987,1649185865941.4045,181782.092722987,43504.00024307583,1.6493672594199597e-09,45186.96887215829,1.4188340106486182e-09,41396.50187185318,2.0082901103958073e-09,1987.4786442518591,0.00019969663455603784,1897.053677165291,0.00023377204149398472,75510.92074119921,1.8436761758581574e-10,1235.9330886397086,0.0009430192480145311
0.00018226454231765616,182.26454231765615,1644820513018.449,182264.54231765616,43045.99213195327,1.6320027968690807e-09,44711.21241875467,1.403895645590666e-09,40960.71911680833,1.9871487540573707e-09,1967.2357317294955,0.00019766267986876624,1877.761525610343,0.00023139468880855588,74715.37129518374,1.8242520244117344e-10,1223.5817970676094,0.0009335951895461649
0.00018274827233333882,182.7482723333388,1640466715073.3374,182748.2723333388,42592.80385587298,1.614821068735039e-09,44240.46297113508,1.3891144964353336e-09,40529.52181254107,1.9662298540867893e-09,1947.197040587247,0.00019564924480943195,1858.6636137054265,0.00022904127208238508,73928.2013487362,1.8050324669971068e-10,1211.3520388677512,0.0009242638612671208
0.00018323328616827193,183.23328616827192,1636124441520.337,183233.2861682719,42144.3847204685,1.5978201530422053e-09,43774.667861076174,1.3744889094433149e-09,40102.86173644155,1.9455310710354126e-09,1927.360536197077,0.00019365612494395325,1839.7580113825165,0.00022671155347510553,73149.32266788452,1.7860153492918188e-10,1199.2426430105895,0.0009150243696796764
0.00018371958722971087,183.71958722971087,1631793661854.679,183719.58722971086,41700.68456421608,1.5809981480166157e-09,43313.774974011765,1.360017248259687e-09,39680.69117267405,1.9250500900399883e-09,1907.7242038646955,0.00019168311784113903,1821.042807415759,0.00022440529746825243,72378.64794737533,1.767198539649029e-10,1187.2524494249208,0.0009058758296473429
0.0001842071789339544,184.20717893395442,1627474345652.3347,184207.17893395442,41261.6537528343,1.5643531718736476e-09,42857.732743215856,1.345697893731263e-09,39262.9629068558,1.9047846205645107e-09,1888.2860486386555,0.00018973002305350712,1802.5161092418975,0.00022212227084313438,71616.0908009192,1.7485799288593386e-10,1175.3803088995842,0.0008968173643198647
0.0001846960647063682,184.6960647063682,1623166462569.8079,184696.0647063682,40827.24317374962,1.5478833626081887e-09,42406.490144048556,1.3315292437259174e-09,38849.63022079205,1.884732396144805e-09,1869.0440951212877,0.00018779664209828757,1784.1760427824263,0.00021986224265891743,70861.56575150261,1.730157429914248e-10,1163.6250829860198,0.0008878481050588709
0.00018518624798140838,185.18624798140837,1618869982343.9233,185186.24798140838,40397.40423061797,1.5315868777869366e-09,41959.996688263105,1.3175097129538333e-09,38440.646887267016,1.8648911741358143e-09,1849.9963872813712,0.0001858827784386004,1766.0207522673782,0.0002176249842309107,70114.98822183842,1.7119289777729947e-10,1151.9856439016582,0.000878967191364161
0.00018567773220264618,185.67773220264618,1614584874791.6123,185677.73220264618,39972.088837901974,1.515461894342805e-09,41518.202418370085,1.3036377327905408e-09,38035.96716488709,1.8452587354614271e-09,1831.1409882685127,0.0001839882374648047,1748.0484000606803,0.0002154102691090451,69376.27452489255,1.693892529131254e-10,1140.4608744340837,0.0008701737708005813
0.0001861705208227924,186.1705208227924,1610311109809.6963,186170.5208227924,39551.249415504164,1.4995066083714502e-09,41081.05790206453,1.2899117511019347e-09,37635.54579298033,1.825832884367032e-09,1812.4759802292615,0.00018211282647602253,1730.2571664871555,0.00021321787305655492,68645.3418545129,1.6760460621923321e-10,1129.0496678460186,0.0008614669989255282
0.00018666461730372142,186.66461730372143,1606048657374.6787,186664.61730372143,39134.83888346304,1.4837192349301863e-09,40648.514226705294,1.27633023207093e-09,37239.3379865477,1.8066114481745868e-09,1793.9994641249482,0.0001802563546618357,1712.6452496611194,0.00021104757402885588,67922.10827617571,1.6583875764412324e-10,1117.7509277811203,0.000852846039217071
0.00018716002511649476,187.16002511649475,1601797487542.54,187160.02511649474,38722.81065669589,1.468098007838667e-09,40220.52299386098,1.2628916560262087e-09,36847.299431269275,1.7875922770403499e-09,1775.709559551222,0.0001784186330841535,1695.21086531658,0.000208899152152621,67206.49271779833,1.6409150924203355e-10,1106.5635681705774,0.000844310063002684
0.00018765674774138676,187.65674774138677,1597557570448.5166,187656.74774138676,38315.11863980475,1.4526411794819653e-09,39797.03631390431,1.2495945192724885e-09,36459.386278562306,1.7687732437151316e-09,1757.6044045592107,0.0001765994746592432,1677.9522466389383,0.00020677238970504108,66498.41496068057,1.6236266515082274e-10,1095.486513140454,0.000835858249388551
0.0001881547886679084,188.1547886679084,1593328876306.896,188154.7886679084,37911.71722192961,1.4373470206154426e-09,39378.0068006713,1.2364373339228234e-09,36075.555140689314,1.7501522433069687e-09,1739.6821554784012,0.00017479869413993354,1660.8676440982995,0.0002046670710932839,65797.79563051143,1.6065203157001174e-10,1084.5186969198605,0.0008274897851894986
0.00018865415139483128,188.65415139483127,1589111375410.8125,188654.15139483128,37512.56127166328,1.4222138201719562e-09,38963.38756616952,1.2234186277324492e-09,35695.763085918115,1.7317271930463208e-09,1721.9409867411598,0.00017301610809798313,1643.9553252843277,0.00020258298283414353,65104.556188499344,1.5895941673912735e-10,1073.6590637498878,0.0008192038648595133
0.00018915483943021343,189.15483943021343,1584905038132.0276,189154.83943021344,37117.60613201214,1.407239885070806e-09,38553.13221534499,1.2105369439344667e-09,35319.96763373606,1.7134960320538965e-09,1704.3790907088369,0.00017125153490660773,1627.2135747425689,0.00020051991353387037,64418.618922571375,1.5728463091621435e-10,1062.906567793289,0.0008109996904228282
0.00018965685629142252,189.6568562914225,1580709834920.7346,189656.8562914225,36726.80761541436,1.392423540028861e-09,38147.194840906006,1.1977908410773151e-09,34948.12675010908,1.6954567211106535e-09,1686.9946774995653,0.00016950479472317806,1610.6406938123669,0.00019847765386819805,63739.90693868128,1.556274863566131e-10,1052.2601730449705,0.0008028764714056281
0.00019016020550516216,190.16020550516217,1576525736305.3372,190160.20550516216,36340.121998810486,1.3777631273736696e-09,37745.530018198144,1.1851788928638513e-09,34580.19884279546,1.677607242430452e-09,1669.7859748175777,0.00016777570947206988,1594.2350004661891,0.0001964559965625434,63068.34415219599,1.5398779729192883e-10,1041.7188532431835,0.0007948334247682872
0.00019066489060749495,190.66489060749495,1572352712892.2563,190664.89060749495,35957.50601876408,1.3632570068584677e-09,37348.09280013318,1.1726996879921214e-09,34216.14275670304,1.659945599434817e-09,1652.7512277842052,0.00016606410282768327,1577.9948291505382,0.00019445473637240223,62403.855279384225,1.523653799092502e-10,1031.2815917815394,0.0007868697748382383
0.00019117091514386886,191.17091514386885,1568190735365.713,191170.91514386886,35578.91686663108,1.3489035554790372e-09,36954.838712173325,1.1603518299978705e-09,33855.91776930209,1.6424698165304003e-09,1635.888698770368,0.0001643698001976118,1561.9185306282423,0.00019247367006391508,61746.36582898898,1.5076005233057269e-10,1020.9473816217006,0.0007789847532433548
0.0001916782826691414,191.6782826691414,1564039774487.525,191678.2826691414,35204.31218378685,1.334701167292746e-09,36565.723747366246,1.148133937098646e-09,33499.48358608005,1.6251779388884747e-09,1619.1966672306721,0.00016269262870597281,1546.0044718222648,0.00019051259639461977,61095.80209389224,1.491716345924471e-10,1010.7152252068612,0.0007711775988459359
0.0001921869967476042,192.18699674760418,1559899801096.9087,192186.9967476042,34833.65005689764,1.3206482532392772e-09,36180.704361432785,1.136044642039556e-09,33146.80033604925,1.6080680322269968e-09,1602.6734295390768,0.00016103241717689592,1530.2510356609635,0.00018857131609438307,60452.09114285634,1.4759994862581531e-10,1000.5841343759614,0.0007634475576772533
0.00019269706095300897,192.697060953009,1555770786110.263,192697.060953009,34466.88901324264,1.306743240963273e-09,35799.73746790726,1.1240825919406787e-09,32797.82856729502,1.5911381825946304e-09,1586.317298826014,0.00015938899611815703,1514.656620924732,0.00018664963184650236,59815.160812367656,1.4604481823609575e-10,990.5531302785959,0.0007557938828726249
0.00019320847886859224,193.20847886859224,1551652700520.9705,193208.47886859224,34103.98801608615,1.2929845746388807e-09,35422.78043332715,1.1122464481460228e-09,32452.529242579436,1.5743864961574686e-09,1570.1266048171128,0.00015776219770497396,1499.2196420941161,0.0001847473482689892,59184.93969855788,1.445060690834584e-10,980.6212432906837,0.0007482158346070714
0.00019372125408709983,193.72125408709982,1547545515399.1985,193721.25408709983,33744.9064600976,1.27937071479611e-09,35049.79107247391,1.1005348860740924e-09,32110.863734983188,1.5578110989876064e-09,1554.0996936734036,0.00015615185576395041,1483.9385291993353,0.000182864271896026,58561.357149205,1.4298352866329434e-10,970.787512930856,0.0007407126800315201
0.00019423539021081352,194.2353902108135,1543449201891.6843,194235.3902108135,33389.60416682094,1.2659001381490665e-09,34680.72764366392,1.0889465950700271e-09,31772.793823596872,1.5414101368541088e-09,1538.2349278329655,0.00015455780575716524,1468.8117276711484,0.00018100021115958828,57944.343255833104,1.4147702628692669e-10,961.0509877775197,0.0007332836932095236
0.00019475089085157474,194.75089085157472,1539363731221.5454,194750.89085157472,33038.04138018952,1.2525713374259055e-09,34315.54884408776,1.0774802782592589e-09,31438.281689256848,1.5251817750161429e-09,1522.5306858541549,0.0001529798847664204,1453.8376981931854,0.00017915497637124785,57333.82884588221,1.399863930624924e-10,951.4107253866863,0.000725928155054564
0.0001952677596308115,195.26775963081153,1535289074688.0645,195267.75963081152,32690.17876208994,1.2393828212006447e-09,33954.21380520246,1.0661346524028322e-09,31107.28991032739,1.5091241980183552e-09,1506.985362260184,0.00015141793147762462,1439.0149165555697,0.00017732837970413465,56729.745474964504,1.3851146187603502e-10,941.865792210444,0.0007186453532678461
0.00019578600017956238,195.78600017956236,1531225203666.501,195786.00017956237,32345.97738797053,1.226333113726669e-09,33596.68208816434,1.0549084477539997e-09,30779.781458523896,1.4932356094882405e-09,1491.5973673852639,0.0001498717861653343,1424.3418735099772,0.00017552023517507587,56132.02541920479,1.3705206737280319e-10,932.4152635161854,0.0007114345822766688
0.00019630561613850323,196.30561613850324,1527172089607.8782,196305.61613850325,32005.398742498004,1.2134207547720601e-09,33242.91367931775,1.043800407916571e-09,30455.71969478177,1.477514231935727e-09,1476.36512722209,0.00014834129067742925,1409.8170746259693,0.00017373035862689202,55540.60166765397,1.356080459387274e-10,923.058223306471,0.0007042951431732797
0.00019682661115797228,196.82661115797228,1523129704038.7883,196826.61115797228,31668.40471525751,1.2006442994565742e-09,32892.86898572858,1.0328092897046697e-09,30135.06836517025,1.461958306554942e-09,1461.2870832708227,0.00014682628841993856,1395.4390401487185,0.00017195856771086464,54955.40791479373,1.3417923568211932e-10,913.7937642396192,0.0006972263436542868
0.00019734898889799517,197.34898889799518,1519098018561.1963,197348.98889799518,31334.957596500502,1.1880023180904292e-09,32546.508830759827,1.0219338630038099e-09,29817.791596844985,1.446566093027856e-09,1446.3616923894751,0.0001453266243420081,1381.2063048580512,0.00017020468186936617,54376.37855311136,1.3276547641554255e-10,904.6209875509759,0.0006902274979605848
0.00019787275302831189,197.87275302831188,1515077004852.231,197872.75302831188,31005.02007293461,1.1754933960146875e-09,32203.794449702797,1.0111729106337182e-09,29503.8538940472,1.4313358693301902e-09,1431.5874266456492,0.00014384214492100319,1367.1174179287534,0.00016846852231864573,53803.448665753574,1.3136660963787615e-10,895.5390029748227,0.0006832979268177734
0.00019839790722840184,198.39790722840183,1511066634663.9917,198397.90722840183,30678.55522355835,1.1631161334433363e-09,31864.687485443515,1.000525228212264e-09,29193.220134142935,1.4162659315392638e-09,1416.962773169723,0.00014237269814775744,1353.170942792241,0.0001667499120317827,53236.55401926211,1.2998247851657783e-10,886.5469286669978,0.0006764369573771149
0.0001989244551875094,198.9244551875094,1507066879823.3518,198924.45518750942,30355.526515541293,1.1508691453070933e-09,31529.14998418705,9.89989624021206e-10,28885.855563702036,1.401354593643773e-09,1402.4862340094037,0.00014091813351195846,1339.3654569994935,0.00016504867572179633,52675.631056376835,1.2861292787011206e-10,877.6438911281696,0.0006696439231569926
0.0001994524006046702,199.4524006046702,1503077712231.759,199452.4006046702,30035.897800145907,1.1387510610987907e-09,31197.1443912129,9.795649188729142e-10,28581.72579462415,1.3866001873558503e-09,1388.1563259856143,0.0001394783019876678,1325.6995520852597,0.00016336463982491182,52120.616888928394,1.272578041505967e-10,868.8290251277633,0.000662918163984867
0.00019998174718873749,199.98174718873747,1499099103865.0332,199981.74718873747,29719.633308691653,1.1267605247203626e-09,30868.633546687033,9.69249945978873e-10,28280.79680029758,1.372001061924715e-09,1373.9715805497526,0.00013805305601897867,1312.171833433522,0.0001616976324839817,51571.44929079098,1.2591695542659645e-10,860.1014736285358,0.0006562590259397258
0.00020051249865840783,200.51249865840782,1495131026773.174,200512.49865840783,29406.69764856258,1.1148961943314801e-09,30543.58068150987,9.590435508193095e-10,27983.034911804345,1.3575555839525694e-09,1359.9305436422887,0.00013664224950580824,1298.780920144235,0.0001600474835320642,51028.066690919855,1.2459023136612336e-10,851.4603877118213,0.0006496658612950461
0.0002010446587422466,201.04465874224658,1491173453080.169,201044.6587422466,29097.055799256555,1.1031567421997676e-09,30221.94941321162,9.489445910143118e-10,27688.40681416291,1.3432621372123186e-09,1346.031775552716,0.00013524573778982583,1285.5254449013275,0.00015841402447615714,50490.40816645781,1.232774832198054e-10,842.9049265034197,0.0006431380284622476
0.00020157823117871536,201.57823117871536,1487226354983.7869,201578.23117871536,28790.67310847607,1.0915408545525907e-09,29903.703741889694,9.389519361962663e-10,27396.879542610357,1.3291191224672069e-09,1332.273850780757,0.00013386337764050731,1272.4040538418699,0.0001567970884810756,49958.413435908486,1.219785638042185e-10,834.4342571000988,0.0006366748919346131
0.00020211321971619762,202.11321971619762,1483289704755.39,202113.2197161976,28487.51528825991,1.0800472314303988e-09,29588.808046190785,9.290644678836981e-10,27108.420478923523,1.3151249572923422e-09,1318.6553578989276,0.00013249502724132584,1259.4154064265254,0.00015519651035348787,49432.02285239795,1.2069332748543403e-10,826.0475544967563,0.0006302758222317135
0.00020264962811302443,202.64962811302442,1479363474739.7405,202649.62811302443,28187.548411154494,1.0686745865415678e-09,29277.227079329637,9.192810793562644e-10,26822.99734777923,1.301278075898119e-09,1305.174899416395,0.00013114054617607268,1246.5581753112067,0.00015361212652609965,48911.1773969855,1.1942163016268638e-10,817.7440015142171,0.0006239401958443164
0.00020318746013750228,203.18746013750228,1475447637354.7983,203187.4601375023,27890.738906427927,1.0574216471188633e-09,28968.92596515526,9.096006755312362e-10,26540.578213151788,1.2875769289554477e-09,1291.8310916440585,0.00012979979541530092,1233.831046219883,0.00015204377504198034,48395.81867206531,1.1816332925226246e-10,809.522788727619,0.0006176673951797447
0.00020372671956793792,203.72671956793792,1471542165091.538,203726.71956793792,27597.053556321436,1.0462871537773222e-09,28663.870194257364,9.000221728412439e-10,26261.13147474987,1.2740199834228947e-09,1278.6225645609757,0.0001284726373029043,1221.2327178186495,0.00015049129553904456,47885.888894822936,1.1691828367152507e-10,801.3831143954676,0.0006114568085077456
0.00020426741019266654,204.26741019266655,1467647030513.7444,204267.41019266655,27306.459492339458,1.0352698603735977e-09,28362.025620110297,8.905444991131996e-10,25984.625864489135,1.2606057223755583e-09,1265.5479616819825,0.00012715893554281598,1208.7619015908986,0.00014895452923466992,47381.33089076439,1.1568635382311343e-10,793.3241843892552,0.0006053078299067886
0.00020480953581007675,204.80953581007674,1463762206257.83,204809.53581007675,27018.92419158286,1.0243685338669419e-09,28063.358455262995,8.811665934486654e-10,25711.030443003103,1.2473326448357974e-09,1252.6059399266114,0.00012585855518583785,1196.4173217137384,0.00014743331891046787,46882.08808732006,1.1446740157932659e-10,785.3452121237416,0.0005992198592108711
0.00020535310022863875,205.35310022863877,1459887665032.6345,205353.10022863877,26734.415473116092,1.0135819541814726e-09,27767.835267561964,8.71887406105257e-10,25440.314596189062,1.2341992656056617e-09,1239.795169489197,0.00012457136261658907,1184.1977149354927,0.00014592750889718835,46388.1045075049,1.1326129026664406e-10,777.4454184877907,0.0005931923019567453
0.00020589810726693032,205.8981072669303,1456023379619.2366,205898.1072669303,26452.901494373495,1.0029089140699258e-09,27475.422976420272,8.627058983794943e-10,25172.44803179258,1.2212041151011953e-09,1227.1143337102392,0.00012329722554058094,1172.1018304544025,0.00014443694505977223,45899.32476365525,1.1206788465043367e-10,769.6240317758412,0.000587224569331631
0.00020644456075366322,206.4445607536632,1452169322870.7668,206444.56075366322,26174.350747607034,9.923482189789795e-10,27186.08884912339,8.536210424908071e-10,24907.400776025916,1.2083457391883827e-09,1214.5621289489836,0.00012203601297141415,1160.1284297984535,0.00014296147478254256,45415.69405122388,1.1088705091980148e-10,761.8802876199712,0.0005813160781213806
0.00020699246452771116,206.99246452771118,1448325467712.2085,206992.46452771118,25898.732056365025,9.818986869157502e-10,26899.800497172237,8.446318214667098e-10,24645.143170222254,1.1956226990208346e-09,1202.137264457163,0.00012078759521809264,1148.276286706302,0.00014150094695453128,44937.15814264731,1.0971865667261825e-10,754.2134289225265,0.000575466250659074
0.00020754182243813628,207.54182243813628,1444491787140.212,207541.82243813627,25626.014572014115,9.715591483159325e-10,26616.52587266731,8.357372290292659e-10,24385.645867526106,1.1830335708792268e-09,1189.838462253967,0.00011955184387246088,1136.5441870093491,0.00014005521195494712,44463.66338127075,1.0856257090068658e-10,746.622705789364,0.0005696745147740837
0.00020809263834421546,208.09263834421546,1440668254222.9087,208092.63834421546,25356.16777029317,9.613284459131448e-10,26336.23326472781,8.269362694826522e-10,24128.87982961678,1.1705769460123457e-09,1177.6644570022002,0.00011832863179676056,1124.9309285149272,0.00013862412163878114,43995.15667533866,1.074186639750682e-10,739.1073754636753,0.000563940303741582
0.00020864491611546893,208.64491611546893,1436854842099.7131,208644.91611546892,25089.161447904815,9.512054346097053e-10,26058.891295951544,8.182279576020014e-10,23874.816323468014,1.1582514304798853e-09,1165.6139958855515,0.00011711783311129898,1113.4353208905318,0.0001372075293225403,43531.58549205608,1.0628680763158417e-10,731.666702260357,0.000558263056232465
0.0002091986596316858,209.19865963168579,1433051523981.1443,209198.6596316858,24824.9657191438,9.411889813488037e-10,25784.468918911007,8.09611318523383e-10,23623.426918140016,1.1460556449968185e-09,1153.6858384871084,0.00011591932318224237,1102.0561855492165,0.00013580528977012523,43072.89785170031,1.0516687495643786e-10,724.2999575010002,0.0005526422162637499
0.00020975387278295303,209.75387278295304,1429258273148.626,209753.87278295303,24563.551012559987,9.312779649879845e-10,25512.93541268254,8.010853876348211e-10,23374.68348160702,1.1339882247794898e-09,1141.8787566689227,0.00011473297860951514,1090.79235553598,0.0001344172591788295,42619.04232180346,1.040587403720111e-10,717.0064194493953,0.0005470772331493646
0.0002103105594696809,210.3105594696809,1425475062954.3123,210310.55946968088,24304.88806765596,9.214712761739425e-10,25244.260379419313,7.926492104686893e-10,23128.55817761484,1.1220478193931655e-09,1130.1915344528181,0.00011355867721482359,1079.6426754153129,0.0001330432951654822,42169.96801139182,1.0296227962279905e-10,709.7853732476556,0.0005415675614514109
0.00021086872360263217,210.86872360263217,1421701866820.888,210868.72360263218,24048.94793161883,9.117678172186176e-10,24978.41374095299,7.84301842595005e-10,22885.02346257635,1.1102330926014217e-09,1118.6229679022242,0.00011239629802978295,1068.6060011597094,0.00013168325675270949,41725.62456529021,1.018773697615036e-10,702.6361108528469,0.0005361126609318113
0.00021142836910294867,211.42836910294866,1417938658241.3882,211428.36910294867,23795.701956088884,9.021665019766831e-10,24715.36573543518,7.760423495159746e-10,22644.052082494432,1.0985427222168653e-09,1107.1718650051976,0.00011124572128416367,1057.681200039293,0.00013033700435533305,41285.962158476636,1.008038891352498e-10,695.5579309742042,0.0005307119965044063
0.00021198949990217827,211.98949990217827,1414185410779.0154,211989.49990217827,23545.12179395973,8.926662557242307e-10,24455.086914013566,7.67869806561626e-10,22405.617069921627,1.0869753999536368e-09,1095.8370455585405,0.00011010682839424797,1046.8671505124723,0.00012900439976689596,40850.931490513794,9.974171737198967e-11,688.550139010902,0.0005253650381874728
0.00021255211994230389,212.55211994230388,1410442098066.9448,212552.11994230386,23297.17939621184,8.832660150387195e-10,24197.54813754169,7.59783298786499e-10,22169.691740947343,1.0755298312812488e-09,1084.617341052976,0.00010897950195129248,1036.162742117584,0.00012768530614630974,40420.48378001559,9.869073536699177e-11,681.6120469903357,0.0005200712610566321
0.00021311623317577042,213.11623317577042,1406708693808.1448,213116.2331757704,23051.84700878141,8.739647276802659e-10,23942.72057332556,7.51781920867491e-10,21936.24969222071,1.0642047352801543e-09,1073.5115945594528,0.00010786362571010452,1025.5668753655998,0.00012637958800463284,39994.57075919536,9.765082526953007e-11,674.742973506977,0.0005148301451981977
0.0002136818435655121,213.6818435655121,1402985171775.1934,213681.8435655121,22809.097169459754,8.6476135247409e-10,23690.575691900434,7.438647770026508e-10,21705.26479800325,1.0529988444987605e-09,1062.5186606165194,0.00010675908457772571,1015.07846163384,0.0001250871111919731,39573.14466845523,9.662187046967329e-11,667.9422436617589,0.0005096411756629245
0.00021424895508498086,214.24895508498085,1399271505810.0923,214248.95508498084,22568.90270482863,8.556548591943246e-10,23441.08526384748,7.360309808112245e-10,21476.711207250464,1.041910904811848e-09,1051.637405118755,0.00010566576460222183,1004.6964230606649,0.0001238077428845106,39156.158251035486,9.560375558522086e-11,661.209189001983,0.000504503842420159
0.0002148175717181745,214.8175717181745,1395567669824.08,214817.5717181745,22331.236727222677,8.466442284488522e-10,23194.221356636557,7.282796552345211e-10,21250.563340726545,1.0309396752805938e-09,1040.8667052062453,0.0001045835529615776,994.4196924411717,0.00012254135157164462,38743.56474773085,9.459636644880212e-11,654.5431474617548,0.0004994176403123909
0.00021538769745966445,215.38769745966445,1391873637797.4512,215387.69745966446,22096.07263172803,8.377284515655135e-10,22949.95633150904,7.206099324380359e-10,21026.795888149678,1.0200839280140804e-09,1030.2054491551414,0.00010351233795270032,984.2472131238765,0.00012128780704326158,38335.31789164738,9.359959009507474e-11,647.9434633029543,0.0004943820690102137
0.000215959336314623,215.95933631462302,1388189383779.3782,215959.336314623,21863.384093212135,8.289065304794983e-10,22708.262840388423,7.130209537144459e-10,20805.383805364796,1.0093424480321364e-09,1019.6525362692429,0.00010245200898052651,974.1779389083862,0.00012004698037712565,37931.37190302007,9.261331474807145e-11,641.4094870567271,0.000489396632967682
0.0002165324922988529,216.5324922988529,1384514881887.7202,216532.4922988529,21633.145063381624,8.201774776218017e-10,22469.1138228265,7.055118693877226e-10,20586.30231154812,9.987140331297186e-10,1009.2068767725873,0.00010140245654722947,964.210833943997,0.00011881874392638286,37531.681484093366,9.16374298087002e-11,634.9405754654663,0.0004844608413780439
0.00021710716943881475,217.10716943881476,1380850106308.846,217107.16943881477,21405.329767873416,8.115403158089376e-10,22232.482502978557,6.98081838718155e-10,20369.52688643971,9.881974937426533e-10,998.8673917030839,0.00010036357224153195,954.3448726292829,0.00011760297130718752,37136.2018140408,9.067182584233996e-11,628.5360914253331,0.0004795742081298842
0.00021768337177165478,217.68337177165478,1377195031297.4565,217683.37177165478,21179.91270337711,8.029940781338416e-10,21998.34238661568,6.90730029808539e-10,20155.033267607712,9.777916528149154e-10,988.6330128071692,9.93352487281214e-05,944.5790395126342,0.00011639953738644579,36744.888543950634,8.971639456659767e-11,622.1954039292781,0.0004747362517636492
